ID,SKU,Marke,Produkt,Kategorie,Status,Beschreibung neu,Kurzbeschreibung neu,SEO-Titel,Meta-Description,Focus-Keyword,Quelle
12453,HJ-9823133,Integra Boost,Integra Boost Terpene Linalool Li 62% 4g,Terpene,fertig,"<p>Die Terpene-Essentials-Reihe von Integra Boost verbindet zwei Funktionen in einem Pack: die bekannte 2-Wege-Feuchtigkeitsregulierung bei 62 % und ein botanisch gewonnenes Terpen-Isolat – in diesem Fall Linalool. Linalool prägt den Duft von Lavendel und findet sich außerdem in Koriander und Birkenrinde.</p>
<p>Das Pack wird zusammen mit dem Lagergut in einen luftdichten Behälter gelegt. Nach 24 bis 72 Stunden ist der Aromaübergang abgeschlossen. Danach empfiehlt Integra, auf ein klassisches Pack mit 55 oder 62 % zu wechseln und das Terpen-Pack luftdicht aufzubewahren – es lässt sich bis zu dreimal wiederverwenden.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Terpen:</b> Linalool (Linalool)</li>
<li><b>Aromaprofil:</b> blumig mit deutlicher Lavendelnote</li>
<li><b>Zielfeuchte:</b> 62 % relative Luftfeuchte</li>
<li><b>Packungsgröße:</b> 4 g</li>
<li><b>Reichweite:</b> bis zu 14 g (eine halbe Unze) Pflanzenmaterial</li>
<li><b>Einwirkzeit:</b> 24 bis 72 Stunden im luftdichten Behälter</li>
<li><b>Wiederverwendung:</b> bis zu dreimal, wenn zwischenzeitlich luftdicht gelagert</li>
<li><b>Funktionsweise:</b> 2-Wege-Regulierung: gibt Feuchtigkeit ab oder nimmt sie auf</li>
<li><b>Inhaltsstoffe:</b> pflanzliches Glycerin und Wasser, vollständig salzfrei</li>
<li><b>Eigenschaften:</b> auslauf- und reißfest, FDA-konform, ungiftig, zu 99 % biologisch abbaubar</li>
<li><b>Haltbarkeit:</b> ungeöffnet zwei Jahre ab Herstellungsdatum</li>
<li><b>Terpen-Isolat:</b> botanisch gewonnen, auf Wirkstärke geprüft und standardisiert</li>
</ul>
<h3>Hinweise</h3>
<p>Die Terpen-Packs sind für den Aromaübergang gedacht, nicht für die Dauerlagerung. Für längere Aufbewahrung wechselt man anschließend auf ein klassisches Integra-Boost-Pack.</p>
","<p>4-Gramm-Pack mit Linalool-Isolat und 62 % Feuchtigkeitsregulierung – blumig mit deutlicher Lavendelnote, für bis zu 14 g Pflanzenmaterial.</p>
",Integra Boost Terpene Linalool 62% 4g kaufen | Hanfjack,Integra Boost Terpene Essentials Linalool: 4-g-Pack mit Linalool-Isolat und 62 % Feuchtigkeitsregulierung. Jetzt bei Hanfjack bestellen.,Integra Boost Terpene Linalool Li 62% 4g,"integra-products.com, abgerufen 14.09.2026"
12449,HJ-3315292,Integra Boost,Integra Boost Terpene Myrcene Mc 62% 4g,Terpene,fertig,"<p>Die Terpene-Essentials-Reihe von Integra Boost verbindet zwei Funktionen in einem Pack: die bekannte 2-Wege-Feuchtigkeitsregulierung bei 62 % und ein botanisch gewonnenes Terpen-Isolat – in diesem Fall Myrcen. Myrcen gehört zu den am häufigsten vorkommenden Terpenen in Hanf und findet sich außerdem in Hopfen, Thymian und Mango.</p>
<p>Das Pack wird zusammen mit dem Lagergut in einen luftdichten Behälter gelegt. Nach 24 bis 72 Stunden ist der Aromaübergang abgeschlossen. Danach empfiehlt Integra, auf ein klassisches Pack mit 55 oder 62 % zu wechseln und das Terpen-Pack luftdicht aufzubewahren – es lässt sich bis zu dreimal wiederverwenden.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Terpen:</b> Myrcen (Myrcene)</li>
<li><b>Aromaprofil:</b> erdig-krautig mit einer Note von Hopfen und reifer Mango</li>
<li><b>Zielfeuchte:</b> 62 % relative Luftfeuchte</li>
<li><b>Packungsgröße:</b> 4 g</li>
<li><b>Reichweite:</b> bis zu 14 g (eine halbe Unze) Pflanzenmaterial</li>
<li><b>Einwirkzeit:</b> 24 bis 72 Stunden im luftdichten Behälter</li>
<li><b>Wiederverwendung:</b> bis zu dreimal, wenn zwischenzeitlich luftdicht gelagert</li>
<li><b>Funktionsweise:</b> 2-Wege-Regulierung: gibt Feuchtigkeit ab oder nimmt sie auf</li>
<li><b>Inhaltsstoffe:</b> pflanzliches Glycerin und Wasser, vollständig salzfrei</li>
<li><b>Eigenschaften:</b> auslauf- und reißfest, FDA-konform, ungiftig, zu 99 % biologisch abbaubar</li>
<li><b>Haltbarkeit:</b> ungeöffnet zwei Jahre ab Herstellungsdatum</li>
<li><b>Terpen-Isolat:</b> botanisch gewonnen, auf Wirkstärke geprüft und standardisiert</li>
</ul>
<h3>Hinweise</h3>
<p>Die Terpen-Packs sind für den Aromaübergang gedacht, nicht für die Dauerlagerung. Für längere Aufbewahrung wechselt man anschließend auf ein klassisches Integra-Boost-Pack.</p>
","<p>4-Gramm-Pack mit Myrcen-Isolat und 62 % Feuchtigkeitsregulierung – erdig-krautig mit einer Note von Hopfen und reifer Mango, für bis zu 14 g Pflanzenmaterial.</p>
",Integra Boost Terpene Myrcene 62% 4g kaufen | Hanfjack,Integra Boost Terpene Essentials Myrcene: 4-g-Pack mit Myrcen-Isolat und 62 % Feuchtigkeitsregulierung. Jetzt bei Hanfjack bestellen.,Integra Boost Terpene Myrcene Mc 62% 4g,"integra-products.com, abgerufen 14.09.2026"
12451,HJ-6587651,Integra Boost,Integra Boost Terpene Pinene Pi 62% 4g,Terpene,fertig,"<p>Die Terpene-Essentials-Reihe von Integra Boost verbindet zwei Funktionen in einem Pack: die bekannte 2-Wege-Feuchtigkeitsregulierung bei 62 % und ein botanisch gewonnenes Terpen-Isolat – in diesem Fall Pinen. Pinen ist das Terpen, das Nadelwäldern ihren Geruch gibt. Es kommt auch in Rosmarin und Dill vor.</p>
<p>Das Pack wird zusammen mit dem Lagergut in einen luftdichten Behälter gelegt. Nach 24 bis 72 Stunden ist der Aromaübergang abgeschlossen. Danach empfiehlt Integra, auf ein klassisches Pack mit 55 oder 62 % zu wechseln und das Terpen-Pack luftdicht aufzubewahren – es lässt sich bis zu dreimal wiederverwenden.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Terpen:</b> Pinen (Pinene)</li>
<li><b>Aromaprofil:</b> harzig-frisch nach Kiefernnadeln</li>
<li><b>Zielfeuchte:</b> 62 % relative Luftfeuchte</li>
<li><b>Packungsgröße:</b> 4 g</li>
<li><b>Reichweite:</b> bis zu 14 g (eine halbe Unze) Pflanzenmaterial</li>
<li><b>Einwirkzeit:</b> 24 bis 72 Stunden im luftdichten Behälter</li>
<li><b>Wiederverwendung:</b> bis zu dreimal, wenn zwischenzeitlich luftdicht gelagert</li>
<li><b>Funktionsweise:</b> 2-Wege-Regulierung: gibt Feuchtigkeit ab oder nimmt sie auf</li>
<li><b>Inhaltsstoffe:</b> pflanzliches Glycerin und Wasser, vollständig salzfrei</li>
<li><b>Eigenschaften:</b> auslauf- und reißfest, FDA-konform, ungiftig, zu 99 % biologisch abbaubar</li>
<li><b>Haltbarkeit:</b> ungeöffnet zwei Jahre ab Herstellungsdatum</li>
<li><b>Terpen-Isolat:</b> botanisch gewonnen, auf Wirkstärke geprüft und standardisiert</li>
</ul>
<h3>Hinweise</h3>
<p>Die Terpen-Packs sind für den Aromaübergang gedacht, nicht für die Dauerlagerung. Für längere Aufbewahrung wechselt man anschließend auf ein klassisches Integra-Boost-Pack.</p>
","<p>4-Gramm-Pack mit Pinen-Isolat und 62 % Feuchtigkeitsregulierung – harzig-frisch nach Kiefernnadeln, für bis zu 14 g Pflanzenmaterial.</p>
",Integra Boost Terpene Pinene 62% 4g kaufen | Hanfjack,Integra Boost Terpene Essentials Pinene: 4-g-Pack mit Pinen-Isolat und 62 % Feuchtigkeitsregulierung. Jetzt bei Hanfjack bestellen.,Integra Boost Terpene Pinene Pi 62% 4g,"integra-products.com, abgerufen 14.09.2026"
12456,HJ-6187364,Integra Boost,Integra Boost Terpene Terpinolene Te 62% 4g,Terpene,fertig,"<p>Die Terpene-Essentials-Reihe von Integra Boost verbindet zwei Funktionen in einem Pack: die bekannte 2-Wege-Feuchtigkeitsregulierung bei 62 % und ein botanisch gewonnenes Terpen-Isolat – in diesem Fall Terpinolen. Terpinolen ist in Hanf seltener stark ausgeprägt und kommt daneben in Muskatnuss, Apfel und Teebaum vor.</p>
<p>Das Pack wird zusammen mit dem Lagergut in einen luftdichten Behälter gelegt. Nach 24 bis 72 Stunden ist der Aromaübergang abgeschlossen. Danach empfiehlt Integra, auf ein klassisches Pack mit 55 oder 62 % zu wechseln und das Terpen-Pack luftdicht aufzubewahren – es lässt sich bis zu dreimal wiederverwenden.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Terpen:</b> Terpinolen (Terpinolene)</li>
<li><b>Aromaprofil:</b> frisch-fruchtig mit apfelartiger und leicht kräuteriger Spitze</li>
<li><b>Zielfeuchte:</b> 62 % relative Luftfeuchte</li>
<li><b>Packungsgröße:</b> 4 g</li>
<li><b>Reichweite:</b> bis zu 14 g (eine halbe Unze) Pflanzenmaterial</li>
<li><b>Einwirkzeit:</b> 24 bis 72 Stunden im luftdichten Behälter</li>
<li><b>Wiederverwendung:</b> bis zu dreimal, wenn zwischenzeitlich luftdicht gelagert</li>
<li><b>Funktionsweise:</b> 2-Wege-Regulierung: gibt Feuchtigkeit ab oder nimmt sie auf</li>
<li><b>Inhaltsstoffe:</b> pflanzliches Glycerin und Wasser, vollständig salzfrei</li>
<li><b>Eigenschaften:</b> auslauf- und reißfest, FDA-konform, ungiftig, zu 99 % biologisch abbaubar</li>
<li><b>Haltbarkeit:</b> ungeöffnet zwei Jahre ab Herstellungsdatum</li>
<li><b>Terpen-Isolat:</b> botanisch gewonnen, auf Wirkstärke geprüft und standardisiert</li>
</ul>
<h3>Hinweise</h3>
<p>Die Terpen-Packs sind für den Aromaübergang gedacht, nicht für die Dauerlagerung. Für längere Aufbewahrung wechselt man anschließend auf ein klassisches Integra-Boost-Pack.</p>
","<p>4-Gramm-Pack mit Terpinolen-Isolat und 62 % Feuchtigkeitsregulierung – frisch-fruchtig mit apfelartiger und leicht kräuteriger Spitze, für bis zu 14 g Pflanzenmaterial.</p>
",Integra Boost Terpene Terpinolene 62% 4g kaufen | Hanfjack,Integra Boost Terpene Essentials Terpinolene: 4-g-Pack mit Terpinolen-Isolat und 62 % Feuchtigkeitsregulierung. Jetzt bei Hanfjack bestellen.,Integra Boost Terpene Terpinolene Te 62% 4g,"integra-products.com, abgerufen 14.09.2026"
12465,HJ-6839943,Juicy Jay,"Juicy Jays Hemp Wraps Eldorado, 2 Stück",Blunts,fertig,"<p>Die Juicy Jay’s Hemp Wraps Eldorado bestehen aus Hanffasern und werden anstelle von Tabakblättern für Blunts verwendet. Die Packung enthält zwei Wraps.</p>
<p>Eldorado setzt auf reife Ananas: fruchtig-süß und deutlich heller als die Purple-Variante. Das langsame Abbrandverhalten ist bei Hanf-Wraps bauartbedingt.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Inhalt:</b> 2 Wraps je Packung</li>
<li><b>Material:</b> Hanffasern</li>
<li><b>Aroma:</b> Ananasaroma</li>
<li><b>Tabak:</b> nicht enthalten</li>
<li><b>Vegan:</b> ja</li>
<li><b>Verpackung:</b> aromaversiegelt</li>
</ul>
<h3>Hinweise</h3>
<p>Wraps aus Hanffasern sind etwas fester als Papier und lassen sich leichter rollen, wenn sie vorher kurz zwischen den Fingern erwärmt werden. Die Packung sollte nach dem Öffnen zügig aufgebraucht werden, weil der Wrap sonst austrocknet.</p>
","<p>Zwei Hanf-Wraps mit Ananasaroma – tabakfrei, vegan und aromaversiegelt verpackt.</p>
",Juicy Jay’s Hemp Wraps Eldorado 2 Stück kaufen | Hanfjack,"Juicy Jay’s Hemp Wraps Eldorado: zwei Wraps aus Hanffasern mit Ananasaroma, tabakfrei und vegan. Jetzt bei Hanfjack bestellen.","Juicy Jays Hemp Wraps Eldorado, 2 Stück","Produktdaten Shop und juicyjays.com, abgerufen 14.09.2026"
12463,HJ-2319351,Juicy Jay,"Juicy Jays Hemp Wraps Purple, 2 Stück",Blunts,fertig,"<p>Die Juicy Jay’s Hemp Wraps Purple bestehen aus Hanffasern und werden anstelle von Tabakblättern für Blunts verwendet. Die Packung enthält zwei Wraps.</p>
<p>Purple kombiniert Blaubeere mit reifer Traube – das dunkelste und süßeste Profil der drei Sorten. Der Rauch bleibt dabei weich, das Fruchtaroma legt sich nicht über den Inhalt.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Inhalt:</b> 2 Wraps je Packung</li>
<li><b>Material:</b> Hanffasern</li>
<li><b>Aroma:</b> Blaubeer- und Traubenaroma</li>
<li><b>Tabak:</b> nicht enthalten</li>
<li><b>Vegan:</b> ja</li>
<li><b>Verpackung:</b> aromaversiegelt</li>
</ul>
<h3>Hinweise</h3>
<p>Wraps aus Hanffasern sind etwas fester als Papier und lassen sich leichter rollen, wenn sie vorher kurz zwischen den Fingern erwärmt werden. Die Packung sollte nach dem Öffnen zügig aufgebraucht werden, weil der Wrap sonst austrocknet.</p>
","<p>Zwei Hanf-Wraps mit Blaubeer- und Traubenaroma – tabakfrei, vegan und aromaversiegelt verpackt.</p>
",Juicy Jay’s Hemp Wraps Purple 2 Stück kaufen | Hanfjack,"Juicy Jay’s Hemp Wraps Purple: zwei Wraps aus Hanffasern mit Blaubeer- und Traubenaroma, tabakfrei und vegan. Jetzt bei Hanfjack bestellen.","Juicy Jays Hemp Wraps Purple, 2 Stück","Produktdaten Shop und juicyjays.com, abgerufen 14.09.2026"
12460,HJ-4577739,Juicy Jay,"Juicy Jays Hemp Wraps Tropical, 2 Stück",Blunts,fertig,"<p>Die Juicy Jay’s Hemp Wraps Tropical bestehen aus Hanffasern und werden anstelle von Tabakblättern für Blunts verwendet. Die Packung enthält zwei Wraps.</p>
<p>Das Tropical-Aroma vereint mehrere exotische Früchte – Ananas, Mango und Papaya stehen dabei vorn. Der Abbrand ist langsam und gleichmäßig, was bei Wraps aus Hanffasern typischer ist als bei dünnem Papier.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Inhalt:</b> 2 Wraps je Packung</li>
<li><b>Material:</b> Hanffasern</li>
<li><b>Aroma:</b> tropischem Multifruchtaroma</li>
<li><b>Tabak:</b> nicht enthalten</li>
<li><b>Vegan:</b> ja</li>
<li><b>Verpackung:</b> aromaversiegelt</li>
</ul>
<h3>Hinweise</h3>
<p>Wraps aus Hanffasern sind etwas fester als Papier und lassen sich leichter rollen, wenn sie vorher kurz zwischen den Fingern erwärmt werden. Die Packung sollte nach dem Öffnen zügig aufgebraucht werden, weil der Wrap sonst austrocknet.</p>
","<p>Zwei Hanf-Wraps mit tropischem Multifruchtaroma aus Ananas, Mango und Papaya – tabakfrei und vegan.</p>
",Juicy Jay’s Hemp Wraps Tropical 2 Stück kaufen | Hanfjack,"Juicy Jay’s Hemp Wraps Tropical: zwei Wraps aus Hanffasern mit tropischem Multifruchtaroma, tabakfrei und vegan. Jetzt bei Hanfjack bestellen.","Juicy Jays Hemp Wraps Tropical, 2 Stück","Produktdaten Shop und juicyjays.com, abgerufen 14.09.2026"
9006,HJ-1648715,Juicy Jay,Juicy Jay´s Blueberry King Size Slim,Papers,fertig,"<p>Juicy Jay’s Blueberry ist ein aromatisiertes King-Size-Slim-Papier. Der Geschmack wird im Triple-Dip-Verfahren aufgebracht, bei dem das Papier dreifach durch die Aromalösung läuft – das ist der Grund, warum die Note bis zum Ende trägt und nicht nach zwei Zügen verschwindet.</p>
<p>Das Blaubeeraroma ist die bekannteste Sorte der Reihe: süß und deutlich fruchtig, ohne ins Künstliche zu kippen. Das Heft enthält 32 Blättchen im King-Size-Slim-Format mit 110 mm Länge. Hergestellt wird in Spanien.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Format:</b> King Size Slim, 110 mm Länge</li>
<li><b>Blätter je Heft:</b> 32</li>
<li><b>Aroma:</b> Blaubeere</li>
<li><b>Aromaverfahren:</b> Triple Dip – dreifach aromatisiert</li>
<li><b>Herstellung:</b> Spanien</li>
<li><b>Tabak:</b> nicht enthalten</li>
</ul>
<h3>Hinweise</h3>
<p>Aromatisierte Papiere sollten im verschlossenen Heft und trocken gelagert werden. Liegt das Heft offen, verflüchtigt sich ein Teil der Aromastoffe – der Geschmack lässt dann schon vor dem Anzünden nach.</p>
","<p>Aromatisiertes King-Size-Slim-Papier mit Blaubeernote – 32 Blättchen, 110 mm, dreifach aromatisiert im Triple-Dip-Verfahren.</p>
",Juicy Jay’s Blueberry King Size Slim kaufen | Hanfjack,"Juicy Jay’s Blueberry King Size Slim: 32 Blättchen, 110 mm, Blaubeere im Triple-Dip-Verfahren. Jetzt bei Hanfjack bestellen.",Juicy Jay´s Blueberry King Size Slim,"Produktdaten Shop und juicyjays.com, abgerufen 14.09.2026"
9009,HJ-9937612,Juicy Jay,Juicy Jay´s Very Cherry King Size Slim,Papers,fertig,"<p>Juicy Jay’s Very Cherry ist ein aromatisiertes King-Size-Slim-Papier. Der Geschmack wird im Triple-Dip-Verfahren aufgebracht, bei dem das Papier dreifach durch die Aromalösung läuft – das ist der Grund, warum die Note bis zum Ende trägt und nicht nach zwei Zügen verschwindet.</p>
<p>Die Kirschnote fällt kräftiger aus als bei den Beerensorten und bleibt über die gesamte Länge präsent. Das Heft enthält 32 Blättchen im King-Size-Slim-Format mit 110 mm Länge. Hergestellt wird in Spanien.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Format:</b> King Size Slim, 110 mm Länge</li>
<li><b>Blätter je Heft:</b> 32</li>
<li><b>Aroma:</b> Kirsche</li>
<li><b>Aromaverfahren:</b> Triple Dip – dreifach aromatisiert</li>
<li><b>Herstellung:</b> Spanien</li>
<li><b>Tabak:</b> nicht enthalten</li>
</ul>
<h3>Hinweise</h3>
<p>Aromatisierte Papiere sollten im verschlossenen Heft und trocken gelagert werden. Liegt das Heft offen, verflüchtigt sich ein Teil der Aromastoffe – der Geschmack lässt dann schon vor dem Anzünden nach.</p>
","<p>Aromatisiertes King-Size-Slim-Papier mit Kirschnote – 32 Blättchen, 110 mm, dreifach aromatisiert im Triple-Dip-Verfahren.</p>
",Juicy Jay’s Very Cherry King Size Slim kaufen | Hanfjack,"Juicy Jay’s Very Cherry King Size Slim: 32 Blättchen, 110 mm, Kirsche im Triple-Dip-Verfahren. Jetzt bei Hanfjack bestellen.",Juicy Jay´s Very Cherry King Size Slim,"Produktdaten Shop und juicyjays.com, abgerufen 14.09.2026"
9013,HJ-1294584,Juicy Jay,Juicy Jay´s Watermelon KSS mit Aroma,Papers,fertig,"<p>Juicy Jay’s Watermelon ist ein aromatisiertes King-Size-Slim-Papier. Der Geschmack wird im Triple-Dip-Verfahren aufgebracht, bei dem das Papier dreifach durch die Aromalösung läuft – das ist der Grund, warum die Note bis zum Ende trägt und nicht nach zwei Zügen verschwindet.</p>
<p>Wassermelone ist die leichteste Note im Sortiment – frisch und wässrig-süß statt schwer. Das Heft enthält 32 Blättchen im King-Size-Slim-Format mit 110 mm Länge. Hergestellt wird in Spanien.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Format:</b> King Size Slim, 110 mm Länge</li>
<li><b>Blätter je Heft:</b> 32</li>
<li><b>Aroma:</b> Wassermelone</li>
<li><b>Aromaverfahren:</b> Triple Dip – dreifach aromatisiert</li>
<li><b>Herstellung:</b> Spanien</li>
<li><b>Tabak:</b> nicht enthalten</li>
</ul>
<h3>Hinweise</h3>
<p>Aromatisierte Papiere sollten im verschlossenen Heft und trocken gelagert werden. Liegt das Heft offen, verflüchtigt sich ein Teil der Aromastoffe – der Geschmack lässt dann schon vor dem Anzünden nach.</p>
","<p>Aromatisiertes King-Size-Slim-Papier mit Wassermelonennote – 32 Blättchen, 110 mm, dreifach aromatisiert im Triple-Dip-Verfahren.</p>
",Juicy Jay’s Watermelon King Size Slim kaufen | Hanfjack,"Juicy Jay’s Watermelon King Size Slim: 32 Blättchen, 110 mm, Wassermelone im Triple-Dip-Verfahren. Jetzt bei Hanfjack bestellen.",Juicy Jay´s Watermelon KSS mit Aroma,"Produktdaten Shop und juicyjays.com, abgerufen 14.09.2026"
19892,HJ-6476667,King Palm,"King Palm Banana Cream (1,5g)",Blunts / Pre Rolled Papers,fertig,"<p>King Palm Rolls bestehen aus den Blättern der Cordia-Pflanze. Das Blatt wird von Hand geerntet, schonend getrocknet und ohne Kleber zu einer Hülse gerollt – Tabak kommt dabei nicht vor.</p>
<p>In den Filter ist eine Geschmackskapsel eingearbeitet. Wird sie zerdrückt, gibt sie das cremig-süße Bananenaroma frei. Das Cordia-Blatt brennt langsamer als Papier, weil es dicker und faseriger ist. Zum Befüllen liegt ein Bambus-Poker bei, die Packung lässt sich wieder verschließen.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Aroma:</b> cremig-süße Bananenaroma</li>
<li><b>Inhalt:</b> 2 vorgedrehte Slim Rolls</li>
<li><b>Material:</b> Blätter der Cordia-Pflanze</li>
<li><b>Größe:</b> Slim Roll, etwa 1,5 g Fassungsvermögen</li>
<li><b>Filter:</b> auf Pflanzenbasis</li>
<li><b>Zubehör:</b> Bambus-Poker zum Befüllen</li>
<li><b>Verpackung:</b> wiederverschließbarer Frischebeutel</li>
<li><b>Anbau:</b> Südostasien, ohne Pestizide und chemische Dünger</li>
<li><b>Tabak und Kleber:</b> nicht enthalten</li>
</ul>
<h3>Hinweise</h3>
<p>Die Geschmackskapsel wird erst unmittelbar vor dem Gebrauch zerdrückt. Einmal aktiviert, lässt sie sich nicht zurücksetzen, und das Aroma verfliegt bei längerer Lagerung.</p>
","<p>Zwei vorgedrehte Slim Rolls aus Cordia-Blatt mit Bananen-Sahne-Kapsel – tabak- und kleberfrei, mit Bambus-Poker.</p>
",King Palm Banana Cream 2 Slim Rolls kaufen | Hanfjack,"King Palm Banana Cream: zwei vorgedrehte Slim Rolls aus Cordia-Blatt mit cremig-süße Bananenaroma, tabak- und kleberfrei. Jetzt bei Hanfjack bestellen.","King Palm Banana Cream (1,5g)","Produktdaten Shop, abgerufen 14.09.2026"
19893,HJ-6122913,King Palm,"King Palm Berry Terps (1,5g)",Blunts / Pre Rolled Papers,fertig,"<p>King Palm Rolls bestehen aus den Blättern der Cordia-Pflanze. Das Blatt wird von Hand geerntet, schonend getrocknet und ohne Kleber zu einer Hülse gerollt – Tabak kommt dabei nicht vor.</p>
<p>In den Filter ist eine Geschmackskapsel eingearbeitet. Wird sie zerdrückt, gibt sie das fruchtig-beerige Aroma frei. Beerenaromen bleiben im Cordia-Blatt länger präsent als in dünnem Papier. Zum Befüllen liegt ein Bambus-Poker bei, die Packung lässt sich wieder verschließen.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Aroma:</b> fruchtig-beerige Aroma</li>
<li><b>Inhalt:</b> 2 vorgedrehte Slim Rolls</li>
<li><b>Material:</b> Blätter der Cordia-Pflanze</li>
<li><b>Größe:</b> Slim Roll, etwa 1,5 g Fassungsvermögen</li>
<li><b>Filter:</b> auf Pflanzenbasis</li>
<li><b>Zubehör:</b> Bambus-Poker zum Befüllen</li>
<li><b>Verpackung:</b> wiederverschließbarer Frischebeutel</li>
<li><b>Anbau:</b> Südostasien, ohne Pestizide und chemische Dünger</li>
<li><b>Tabak und Kleber:</b> nicht enthalten</li>
</ul>
<h3>Hinweise</h3>
<p>Die Geschmackskapsel wird erst unmittelbar vor dem Gebrauch zerdrückt. Einmal aktiviert, lässt sie sich nicht zurücksetzen, und das Aroma verfliegt bei längerer Lagerung.</p>
","<p>Zwei vorgedrehte Slim Rolls aus Cordia-Blatt mit Beeren-Kapsel – tabak- und kleberfrei, mit Bambus-Poker.</p>
",King Palm Berry Terps 2 Slim Rolls kaufen | Hanfjack,"King Palm Berry Terps: zwei vorgedrehte Slim Rolls aus Cordia-Blatt mit fruchtig-beerige Aroma, tabak- und kleberfrei. Jetzt bei Hanfjack bestellen.","King Palm Berry Terps (1,5g)","Produktdaten Shop, abgerufen 14.09.2026"
19895,HJ-4628258,King Palm,"King Palm Magic Mint (1,5g)",Blunts / Pre Rolled Papers,fertig,"<p>King Palm Rolls bestehen aus den Blättern der Cordia-Pflanze. Das Blatt wird von Hand geerntet, schonend getrocknet und ohne Kleber zu einer Hülse gerollt – Tabak kommt dabei nicht vor.</p>
<p>In den Filter ist eine Geschmackskapsel eingearbeitet. Wird sie zerdrückt, gibt sie das erfrischende Minzaroma frei. Minze ist die einzige nicht-fruchtige Sorte im Sortiment und wirkt im Zug deutlich kühler. Zum Befüllen liegt ein Bambus-Poker bei, die Packung lässt sich wieder verschließen.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Aroma:</b> erfrischende Minzaroma</li>
<li><b>Inhalt:</b> 2 vorgedrehte Slim Rolls</li>
<li><b>Material:</b> Blätter der Cordia-Pflanze</li>
<li><b>Größe:</b> Slim Roll, etwa 1,5 g Fassungsvermögen</li>
<li><b>Filter:</b> auf Pflanzenbasis</li>
<li><b>Zubehör:</b> Bambus-Poker zum Befüllen</li>
<li><b>Verpackung:</b> wiederverschließbarer Frischebeutel</li>
<li><b>Anbau:</b> Südostasien, ohne Pestizide und chemische Dünger</li>
<li><b>Tabak und Kleber:</b> nicht enthalten</li>
</ul>
<h3>Hinweise</h3>
<p>Die Geschmackskapsel wird erst unmittelbar vor dem Gebrauch zerdrückt. Einmal aktiviert, lässt sie sich nicht zurücksetzen, und das Aroma verfliegt bei längerer Lagerung.</p>
","<p>Zwei vorgedrehte Slim Rolls aus Cordia-Blatt mit Minz-Kapsel – tabak- und kleberfrei, mit Bambus-Poker.</p>
",King Palm Magic Mint 2 Slim Rolls kaufen | Hanfjack,"King Palm Magic Mint: zwei vorgedrehte Slim Rolls aus Cordia-Blatt mit erfrischende Minzaroma, tabak- und kleberfrei. Jetzt bei Hanfjack bestellen.","King Palm Magic Mint (1,5g)","Produktdaten Shop, abgerufen 14.09.2026"
